Rank,Name,Platform,Year,Publisher,NA_Sales
10781,2872,17,2007.0,456,0.0
10782,8747,13,2011.0,21,0.05
10783,7112,26,2009.0,488,0.09
10784,10418,4,2008.0,359,0.09
10785,1456,20,2012.0,207,0.0
10786,396,16,2006.0,6,0.0
10787,5532,28,2011.0,101,0.09
10788,8815,19,2012.0,235,0.0
10789,7382,26,2009.0,137,0.04
10790,1316,6,2006.0,275,0.07
10791,614,6,2002.0,60,0.07
10792,4579,7,2004.0,275,0.0
10793,9141,29,2002.0,323,0.05
10794,9797,26,,530,0.09
10795,3595,4,2007.0,193,0.08
10796,4654,4,2009.0,72,0.09
10797,9180,15,1997.0,85,0.0
10798,11486,4,2010.0,99,0.09
10799,2149,4,2011.0,347,0.0
10800,9696,4,2010.0,275,0.0
10801,5924,19,2006.0,525,0.08
10802,7403,4,2008.0,430,0.07
10803,10992,28,2011.0,525,0.09
10804,855,28,2007.0,500,0.08
10805,1301,2,2011.0,120,0.07
10806,4317,4,2010.0,525,0.08
10807,2212,2,2014.0,126,0.01
10808,5399,29,2002.0,488,0.07
10809,3649,4,2009.0,275,0.0
10810,6651,18,2014.0,362,0.05
10811,8173,4,2006.0,232,0.09
10812,6284,4,2011.0,176,0.05
10813,5072,2,2014.0,347,0.0
10814,5951,29,2002.0,21,0.07
10815,5929,28,2011.0,465,0.07
10816,7787,30,2016.0,323,0.06
10817,6301,19,2006.0,138,0.09
10818,3890,13,2007.0,323,0.01
10819,8606,16,2002.0,138,0.05
10820,10652,4,2007.0,347,0.0
10821,7298,29,2005.0,525,0.07
10822,10156,28,2010.0,120,0.0
10823,3832,20,2013.0,347,0.0
10824,6691,15,1998.0,43,0.0
10825,4519,26,2011.0,296,0.09
10826,2233,15,2000.0,456,0.05
10827,4960,19,2010.0,500,0.0
10828,8351,7,2005.0,21,0.07
10829,9545,2,2016.0,347,0.0
10830,11043,16,2003.0,500,0.0
10831,2737,4,,465,0.0
10832,7998,26,2011.0,292,0.09
10833,1912,28,2009.0,394,0.09
10834,10977,29,2002.0,323,0.07
10835,3567,13,2010.0,494,0.0
10836,647,16,2006.0,488,0.05
10837,804,26,2009.0,21,0.09
10838,342,13,2011.0,160,0.0
10839,1871,17,2011.0,525,0.05
10840,7945,13,2014.0,120,0.0
10841,2617,13,2011.0,265,0.07
10842,7038,7,2005.0,347,0.07
10843,8696,17,2010.0,456,0.0
10844,7758,28,2009.0,152,0.08
10845,8021,7,2002.0,420,0.07
10846,3834,18,2016.0,347,0.0
10847,1660,29,2004.0,137,0.07
10848,5712,13,2006.0,446,0.0
10849,6457,29,2002.0,325,0.07
10850,5811,4,2009.0,224,0.0
10851,7990,29,2005.0,545,0.07
10852,8943,16,2003.0,17,0.05
10853,6034,26,2011.0,138,0.02
10854,9925,18,2016.0,120,0.04
10855,5136,21,1998.0,342,0.0
10856,2952,4,2008.0,138,0.07
10857,7229,19,2012.0,263,0.0
10858,6973,2,2012.0,347,0.0
10859,3323,4,2009.0,347,0.0
10860,7404,15,1998.0,138,0.05
10861,8124,26,2008.0,430,0.09
10862,1393,15,2001.0,473,0.05
10863,8073,15,1997.0,456,0.05
10864,9701,23,1995.0,359,0.0
10865,7004,2,2013.0,347,0.05
10866,10133,27,2014.0,21,0.08
10867,3272,16,2001.0,165,0.02
10868,902,19,2006.0,325,0.09
10869,1194,19,2010.0,21,0.08
10870,300,6,2002.0,488,0.07
10871,3105,28,2010.0,6,0.09
10872,11106,4,2008.0,566,0.09
10873,8563,16,2004.0,446,0.05
10874,6136,29,2002.0,488,0.07
10875,8315,16,2004.0,494,0.05
10876,3688,16,2004.0,275,0.05
10877,11218,15,1995.0,322,0.05
10878,7698,28,2008.0,531,0.06
10879,8336,4,2006.0,488,0.08
10880,11121,21,1998.0,446,0.0
10881,5382,29,2003.0,325,0.07
10882,638,6,2005.0,545,0.07
10883,8150,4,2005.0,347,0.0
10884,175,28,2015.0,286,0.02
10885,886,19,2005.0,456,0.0
10886,3225,26,2009.0,223,0.09
10887,7581,16,2005.0,296,0.05
10888,3995,19,2008.0,85,0.08
10889,11160,15,2001.0,347,0.0
10890,9946,19,2005.0,347,0.08
10891,2160,20,2016.0,347,0.0
10892,9748,27,2013.0,21,0.05
10893,9791,18,2015.0,525,0.0
10894,2692,16,2000.0,275,0.05
10895,10681,19,2012.0,78,0.0
10896,3441,4,2010.0,549,0.09
10897,3318,7,2002.0,138,0.07
10898,3266,29,2005.0,494,0.07
10899,10766,21,1995.0,446,0.0
10900,2146,16,2004.0,53,0.05
10901,8335,4,2005.0,488,0.07
10902,2351,16,2009.0,494,0.05
10903,2821,2,2014.0,55,0.07
10904,7494,19,2010.0,362,0.05
10905,258,26,2009.0,122,0.09
10906,2105,18,2015.0,85,0.01
10907,8590,15,1995.0,138,0.05
10908,11473,19,2008.0,456,0.0
10909,7916,16,2003.0,53,0.05
10910,3533,26,2011.0,21,0.07
10911,1365,26,2008.0,6,0.09
10912,11111,29,2005.0,101,0.07
10913,257,7,2004.0,371,0.07
10914,5178,20,2016.0,549,0.02
10915,7541,21,1998.0,446,0.0
10916,8801,4,2005.0,566,0.09
10917,6776,29,2005.0,323,0.07
10918,7301,4,2009.0,330,0.08
10919,3585,20,2014.0,347,0.0
10920,945,15,1996.0,456,0.05
10921,3883,19,2010.0,230,0.0
10922,7604,4,2004.0,232,0.0
10923,2413,4,2011.0,347,0.0
10924,11359,16,2007.0,275,0.05
10925,1004,2,2012.0,359,0.09
10926,4051,4,2009.0,138,0.08
10927,8509,15,2001.0,55,0.0
10928,10510,29,2004.0,53,0.07
10929,10575,26,2010.0,330,0.0
10930,589,28,2010.0,53,0.09
10931,10039,6,2002.0,53,0.07
10932,923,16,2003.0,275,0.05
10933,7299,26,2009.0,330,0.06
10934,5196,16,2006.0,488,0.05
10935,9096,13,2007.0,288,0.01
10936,3864,19,2009.0,230,0.08
10937,1177,6,2002.0,23,0.07
10938,4330,28,2006.0,525,0.07
10939,4257,7,2003.0,347,0.07
10940,10527,17,2010.0,488,0.06
10941,10823,17,2011.0,273,0.0
10942,11144,16,2010.0,275,0.0
10943,1669,4,2006.0,545,0.07
10944,2501,15,2000.0,525,0.05
10945,6440,17,2007.0,138,0.08
10946,10292,4,2008.0,525,0.08
10947,11321,29,2004.0,578,0.07
10948,9562,4,2005.0,488,0.09
10949,6339,13,2015.0,494,0.02
10950,2007,19,2006.0,138,0.08
10951,6512,17,2007.0,494,0.08
10952,835,13,2005.0,138,0.01
10953,3748,19,2005.0,525,0.08
10954,4523,4,2007.0,53,0.09
10955,7959,19,2006.0,6,0.07
10956,9891,18,2016.0,347,0.0
10957,3547,26,2010.0,70,0.03
10958,2081,17,2009.0,488,0.0
10959,7876,17,2012.0,85,0.0
10960,11099,4,2009.0,296,0.08
10961,7902,15,1996.0,508,0.05
10962,5255,4,2008.0,488,0.08
10963,10461,28,2015.0,21,0.06
10964,11020,16,2003.0,456,0.05
10965,971,6,2002.0,545,0.07
10966,2358,4,2010.0,494,0.08
10967,521,19,2007.0,53,0.08
10968,7244,4,2011.0,184,0.09
10969,8720,17,2009.0,456,0.0
10970,4827,26,2007.0,117,0.07
10971,8616,29,2005.0,21,0.07
10972,7734,15,1995.0,456,0.0
10973,6715,29,2002.0,488,0.07
10974,10400,16,2005.0,137,0.04
10975,10046,19,2009.0,109,0.08
10976,4419,16,2002.0,138,0.04
10977,3122,4,2009.0,50,0.09
10978,192,16,2003.0,128,0.04
10979,11316,17,2013.0,347,0.06
10980,5851,15,2001.0,542,0.05
10981,8264,19,,232,0.08
10982,8920,19,2008.0,465,0.06
10983,2574,2,2011.0,525,0.05
10984,8117,15,1997.0,10,0.05
10985,8053,16,2005.0,500,0.04
10986,1048,15,1998.0,55,0.05
10987,7511,13,2011.0,275,0.0
10988,5399,7,2002.0,488,0.07
10989,2270,29,2003.0,494,0.07
10990,8902,21,1998.0,87,0.0
10991,2929,16,2000.0,138,0.0
10992,4251,4,2010.0,122,0.09
10993,4585,16,2007.0,275,0.0
10994,7349,2,2015.0,359,0.0
10995,4456,28,2011.0,120,0.06
10996,754,19,2009.0,494,0.06
10997,8738,3,2000.0,446,0.0
10998,6325,7,2002.0,241,0.07
10999,2026,16,,275,0.0
11000,1354,4,2010.0,370,0.05
11001,1210,4,2011.0,296,0.09
11002,7968,16,2002.0,400,0.04
11003,916,4,2009.0,465,0.0
11004,1834,17,2009.0,91,0.07
11005,1803,4,2011.0,184,0.09
11006,7650,4,2010.0,275,0.0
11007,5209,16,2001.0,207,0.0
11008,9440,20,2012.0,6,0.02
11009,10379,6,2002.0,509,0.07
11010,4721,4,2006.0,137,0.08
11011,7558,16,2001.0,137,0.04
11012,2198,2,2016.0,359,0.01
11013,7260,4,2008.0,142,0.08
11014,6448,26,2010.0,138,0.09
11015,8915,26,2008.0,77,0.08
11016,8375,4,2005.0,446,0.08
11017,766,17,2011.0,109,0.06
11018,3568,16,2003.0,456,0.04
11019,4689,4,2011.0,176,0.07
11020,6860,19,2009.0,402,0.05
11021,3015,26,2009.0,568,0.08
11022,3733,26,2010.0,370,0.0
11023,8445,16,2000.0,347,0.0
11024,2373,4,2008.0,446,0.0
11025,4626,28,2011.0,275,0.08
11026,4044,15,1998.0,106,0.05
11027,421,4,2010.0,488,0.08
11028,8937,4,2008.0,365,0.08
11029,4608,16,2002.0,275,0.0
11030,196,26,2008.0,505,0.07
11031,11109,4,2008.0,193,0.08
11032,513,6,2003.0,488,0.06
11033,4788,26,2010.0,224,0.0
11034,3375,4,2005.0,142,0.05
11035,1272,2,2013.0,166,0.0
11036,5147,17,2010.0,362,0.06
11037,4214,27,2014.0,286,0.04
11038,7642,28,2010.0,500,0.06
11039,4613,19,2007.0,275,0.0
11040,7792,4,2007.0,64,0.01
11041,4829,19,2006.0,446,0.0
11042,657,28,2010.0,204,0.08
11043,8088,16,2005.0,138,0.04
11044,1284,2,2011.0,494,0.06
11045,6863,4,2007.0,291,0.0
11046,7744,17,2008.0,456,0.01
11047,10690,10,1998.0,241,0.07
11048,8215,10,1996.0,447,0.0
11049,1317,23,1995.0,275,0.03
11050,3658,10,1998.0,138,0.07
11051,7988,10,1998.0,177,0.07
11052,667,10,2000.0,525,0.07
11053,4338,2,2013.0,359,0.0
11054,8737,26,2009.0,531,0.08
11055,6587,4,2006.0,493,0.0
11056,10540,15,1996.0,372,0.05
11057,48,6,2005.0,21,0.06
11058,11061,17,2011.0,120,0.01
11059,3603,26,2009.0,296,0.08
11060,7406,15,1997.0,456,0.05
11061,2441,21,1995.0,347,0.0
11062,773,19,2007.0,525,0.08
11063,9388,19,2005.0,63,0.0
11064,5923,19,2009.0,206,0.07
11065,2087,15,1995.0,275,0.0
11066,8503,19,2012.0,20,0.0
11067,9411,18,2016.0,347,0.0
11068,10683,19,2013.0,78,0.0
11069,4483,26,2009.0,446,0.07
11070,9441,28,2008.0,6,0.07
11071,8229,4,2007.0,109,0.0
11072,890,19,2009.0,456,0.0
11073,7974,4,2009.0,57,0.0
11074,8736,26,2008.0,419,0.04
11075,6193,16,2007.0,500,0.0
11076,8338,19,2009.0,138,0.08
11077,8281,18,2015.0,500,0.02
11078,154,15,,577,0.05
11079,869,17,2011.0,381,0.0
11080,10395,17,2009.0,275,0.08
11081,6289,7,2002.0,500,0.03
11082,7057,16,2007.0,210,0.0
11083,2013,29,2002.0,325,0.07
11084,10061,13,2008.0,138,0.0
11085,5385,26,2008.0,494,0.08
11086,1266,15,2002.0,275,0.0
11087,7851,26,2011.0,304,0.08
11088,917,16,2000.0,456,0.0
11089,1505,21,1994.0,446,0.0
11090,6143,28,2014.0,328,0.04
11091,3320,16,2003.0,325,0.04
11092,7496,19,2008.0,500,0.02
11093,8636,16,2000.0,48,0.0
11094,9736,26,2011.0,525,0.08
11095,1118,17,2009.0,138,0.0
11096,4849,16,2007.0,462,0.0
11097,11433,28,2007.0,493,0.08
11098,7528,19,2014.0,275,0.0
11099,1893,16,2001.0,318,0.04
11100,10005,26,2008.0,545,0.08
11101,8957,26,2011.0,21,0.06
11102,6025,26,2010.0,224,0.0
11103,4795,28,2008.0,275,0.08
11104,536,20,2012.0,207,0.0
11105,5424,26,2009.0,296,0.08
11106,6810,17,2011.0,301,0.0
11107,3475,4,2010.0,162,0.07
11108,602,4,2011.0,21,0.06
11109,10169,4,2010.0,530,0.0
11110,9365,6,,85,0.06
11111,10005,4,2008.0,545,0.08
11112,700,7,2006.0,347,0.0
11113,1972,28,2010.0,101,0.08
11114,4794,17,2008.0,275,0.08
11115,1740,13,2009.0,138,0.0
11116,1681,4,2010.0,347,0.0
11117,10862,26,2009.0,446,0.08
11118,5068,4,2007.0,359,0.0
11119,10471,29,2002.0,53,0.07
11120,6457,7,2002.0,325,0.07
11121,8793,29,2005.0,525,0.07
11122,1922,26,2010.0,296,0.08
11123,11150,29,2004.0,275,0.07
11124,9712,29,2004.0,53,0.07
11125,1708,29,2002.0,500,0.04
11126,6593,26,2007.0,493,0.0
11127,10139,15,2001.0,21,0.05
11128,2558,4,2009.0,120,0.08
11129,5201,23,1993.0,275,0.0
11130,5006,4,2008.0,470,0.06
11131,8055,17,2012.0,500,0.0
11132,2745,4,2007.0,488,0.08
11133,4283,7,2003.0,53,0.07
11134,571,17,2011.0,502,0.07
11135,4235,20,2014.0,231,0.05
11136,10112,29,2005.0,325,0.07
11137,6829,16,2006.0,500,0.04
11138,5232,26,2010.0,21,0.08
11139,4596,20,2012.0,275,0.0
11140,3983,19,2005.0,301,0.08
11141,5484,2,2011.0,477,0.07
11142,2911,30,2016.0,91,0.01
11143,5509,19,2012.0,494,0.08
11144,3941,26,,549,0.07
11145,10749,19,2006.0,85,0.08
11146,9751,26,2006.0,325,0.08
11147,5374,4,2009.0,494,0.08
11148,8039,13,2005.0,53,0.01
11149,209,13,2002.0,323,0.02
11150,8402,17,2015.0,85,0.0
11151,8614,19,2006.0,21,0.08
11152,10104,27,2013.0,525,0.04
11153,2157,2,2013.0,347,0.0
11154,9755,4,2010.0,549,0.08
11155,3995,26,2008.0,85,0.08
11156,2152,7,2005.0,347,0.07
11157,7886,28,2015.0,85,0.04
11158,4680,26,2008.0,137,0.08
11159,6258,4,2008.0,525,0.07
11160,9094,13,2006.0,288,0.01
11161,3269,29,2004.0,494,0.07
11162,5384,29,2004.0,325,0.07
11163,10571,7,2005.0,21,0.07
11164,8878,15,1996.0,217,0.0
11165,7666,29,2003.0,347,0.06
11166,825,6,2003.0,488,0.06
11167,969,4,2006.0,430,0.04
11168,692,28,2008.0,6,0.07
11169,5178,27,2016.0,549,0.04
11170,879,7,2005.0,446,0.0
11171,8481,28,2009.0,137,0.05
11172,2898,28,2007.0,545,0.07
11173,8996,28,2015.0,21,0.08
11174,9624,26,2009.0,525,0.08
11175,8936,28,2006.0,230,0.08
11176,1431,17,2011.0,98,0.0
11177,763,4,2008.0,91,0.04
11178,4590,15,2000.0,275,0.0
11179,4789,29,2004.0,275,0.06
11180,2807,28,2014.0,120,0.03
11181,7829,13,2011.0,488,0.05
11182,3207,16,2005.0,6,0.04
11183,1014,4,2008.0,137,0.06
11184,4627,7,2002.0,488,0.07
11185,175,18,2015.0,286,0.03
11186,2050,21,1999.0,13,0.0
11187,7600,17,2011.0,488,0.07
11188,7004,17,2013.0,347,0.03
11189,8034,15,2000.0,456,0.05
11190,8276,16,2007.0,500,0.04
11191,4787,26,2009.0,224,0.0
11192,8764,4,2009.0,281,0.0
11193,9521,4,2006.0,359,0.0
11194,4395,15,1998.0,177,0.05
11195,73,19,2006.0,545,0.08
11196,3273,29,2004.0,53,0.06
11197,1647,13,2004.0,545,0.0
11198,6251,4,2008.0,378,0.08
11199,5513,19,2007.0,494,0.08
11200,10023,26,2011.0,488,0.05
11201,5118,6,2006.0,288,0.06
11202,10211,29,2005.0,126,0.06
11203,5006,19,2010.0,55,0.06
11204,5488,10,1996.0,275,0.0
11205,177,28,2014.0,286,0.0
11206,8077,29,2005.0,494,0.06
11207,5899,4,2008.0,525,0.08
11208,10374,6,2003.0,269,0.06
11209,1140,26,2010.0,286,0.08
11210,5005,17,2011.0,347,0.04
11211,3728,13,2011.0,112,0.02
11212,5091,4,2008.0,275,0.0
11213,2997,6,2004.0,85,0.0
11214,5909,13,2015.0,525,0.0
11215,11242,7,2003.0,525,0.07
11216,7512,13,2012.0,275,0.0
11217,2648,17,2014.0,500,0.0
11218,9896,29,2005.0,488,0.06
11219,10161,15,1998.0,138,0.03
11220,7487,4,2010.0,176,0.05
11221,846,17,2007.0,325,0.07
11222,11088,16,2001.0,525,0.04
11223,1507,28,2009.0,525,0.07
11224,1385,4,2006.0,446,0.08
11225,1447,6,2001.0,53,0.06
11226,2922,16,2011.0,138,0.0
11227,6070,19,2008.0,21,0.08
11228,11323,19,2009.0,156,0.05
11229,1530,15,1997.0,413,0.05
11230,2735,13,2011.0,433,0.0
11231,8313,16,2002.0,67,0.04
11232,1302,26,2011.0,101,0.07
11233,15,4,2008.0,111,0.08
11234,8374,3,1999.0,446,0.0
11235,4350,4,2007.0,122,0.08
11236,10872,15,2000.0,456,0.05
11237,7192,19,2009.0,525,0.08
11238,4713,27,2014.0,359,0.0
11239,1766,15,1995.0,246,0.05
11240,4902,16,2005.0,85,0.04
11241,5919,16,2002.0,360,0.0
11242,10023,17,2011.0,488,0.04
11243,8086,30,2015.0,69,0.03
11244,11325,20,2016.0,358,0.0
11245,1091,26,2009.0,567,0.08
11246,5282,2,2012.0,347,0.0
11247,512,16,2004.0,446,0.04
11248,11030,15,1997.0,376,0.05
11249,6049,6,2006.0,488,0.06
11250,5869,16,2001.0,348,0.04
11251,8516,16,2006.0,500,0.0
11252,8457,19,2009.0,275,0.07
11253,3781,19,2008.0,381,0.03
11254,5073,2,2015.0,347,0.0
11255,6416,29,2007.0,138,0.06
11256,7488,21,1995.0,320,0.0
11257,2801,16,2000.0,275,0.04
11258,8187,7,2004.0,347,0.07
11259,11058,16,2008.0,99,0.04
11260,1357,19,2006.0,6,0.07
11261,213,4,2009.0,500,0.0
11262,10605,4,2008.0,501,0.08
11263,10269,21,1996.0,275,0.0
11264,2281,26,2009.0,6,0.07
11265,741,17,2010.0,456,0.0
11266,6651,20,2014.0,362,0.03
11267,5139,18,2014.0,465,0.0
11268,889,19,2008.0,456,0.0
11269,5049,15,1999.0,53,0.05
11270,2194,19,2010.0,362,0.07
11271,10765,21,1995.0,446,0.0
11272,4264,16,2006.0,66,0.04
11273,2992,6,2004.0,359,0.0
11274,2316,4,2009.0,494,0.06
11275,2807,17,2014.0,120,0.03
11276,354,4,2009.0,21,0.08
11277,5610,26,2010.0,530,0.08
11278,313,28,2007.0,525,0.08
11279,7059,16,2007.0,210,0.0
11280,8443,4,2011.0,549,0.08
11281,5612,4,2005.0,138,0.08
11282,11208,15,1998.0,503,0.05
11283,10162,21,1994.0,138,0.0
11284,2999,6,2004.0,359,0.0
11285,5403,28,2014.0,367,0.03
11286,5516,19,2009.0,462,0.08
11287,8009,6,2004.0,85,0.0
11288,7861,6,2003.0,545,0.06
11289,8212,26,2008.0,505,0.07
11290,716,13,2005.0,138,0.0
11291,3310,19,2005.0,525,0.08
11292,8378,29,2003.0,446,0.06
11293,2064,3,2000.0,446,0.0
11294,1267,4,2010.0,275,0.0
11295,10107,4,2008.0,545,0.08
11296,11423,4,2011.0,21,0.07
11297,8351,6,2005.0,21,0.06
11298,7501,29,2002.0,53,0.06
11299,473,18,2015.0,500,0.02
11300,8129,15,1998.0,525,0.05
11301,10046,4,2009.0,109,0.08
11302,7945,28,2014.0,120,0.02
11303,9909,15,1999.0,438,0.05
11304,222,28,2011.0,569,0.06
11305,2747,4,2008.0,275,0.07
11306,7004,28,2013.0,347,0.04
11307,1959,30,2015.0,500,0.04
11308,2697,16,2001.0,275,0.04
11309,11024,13,2011.0,569,0.0
11310,25,4,2010.0,366,0.08
11311,3343,19,2006.0,138,0.07
11312,8798,13,2013.0,88,0.02
11313,10930,27,2012.0,500,0.04
11314,11436,6,2003.0,512,0.06
11315,4874,4,2008.0,347,0.0
11316,6069,19,2010.0,21,0.07
11317,1260,2,2011.0,446,0.05
11318,5509,4,2012.0,494,0.08
11319,6920,6,2003.0,85,0.06
11320,967,7,2002.0,224,0.06
11321,9499,16,2006.0,91,0.04
11322,9005,4,2010.0,525,0.06
11323,5029,28,2009.0,275,0.08
11324,7035,16,2008.0,347,0.04
11325,1387,4,,530,0.08
11326,2242,16,2000.0,525,0.04
11327,10603,6,2003.0,501,0.06
11328,6511,28,2006.0,494,0.07
11329,10053,2,2015.0,347,0.0
11330,451,15,2000.0,17,0.05
11331,3837,6,2004.0,347,0.06
11332,1399,23,1991.0,148,0.0
11333,3547,28,,70,0.0
11334,8199,4,2011.0,465,0.0
11335,5873,4,2008.0,525,0.08
11336,7210,19,2010.0,362,0.05
11337,2988,6,2004.0,224,0.0
11338,266,29,2003.0,138,0.06
11339,7677,16,2003.0,288,0.04
11340,6576,2,2011.0,296,0.08
11341,11216,13,2013.0,273,0.0
11342,2951,29,2006.0,138,0.06
11343,10265,16,2002.0,275,0.0
11344,6602,4,2010.0,493,0.03
11345,8557,6,2004.0,488,0.06
11346,8561,6,2003.0,488,0.06
11347,6952,16,2000.0,144,0.0
11348,314,26,2010.0,101,0.08
11349,6770,2,2011.0,224,0.05
11350,4048,7,2005.0,142,0.06
11351,4580,7,2005.0,275,0.0
11352,5849,6,2004.0,232,0.06
11353,7039,7,2006.0,347,0.06
11354,3686,6,2001.0,275,0.06
11355,873,29,2006.0,525,0.06
11356,6108,16,2008.0,325,0.04
11357,852,15,1995.0,456,0.05
11358,5117,16,2002.0,138,0.04
11359,7583,4,2007.0,255,0.08
11360,3839,2,2011.0,347,0.0
11361,7183,19,2009.0,525,0.05
11362,11203,4,2006.0,488,0.05
11363,7918,17,2015.0,328,0.0
11364,1972,17,2010.0,101,0.08
11365,3640,3,1998.0,446,0.0
11366,9201,15,2000.0,542,0.05
11367,8481,17,2009.0,137,0.04
11368,3264,16,2006.0,456,0.0
11369,937,6,2005.0,121,0.06
11370,9440,28,2011.0,6,0.05
11371,3484,13,2012.0,160,0.0
11372,8524,16,2005.0,193,0.04
11373,1986,4,2007.0,275,0.08
11374,9145,17,2012.0,381,0.01
11375,9350,19,2006.0,446,0.05
11376,11400,16,2005.0,347,0.04
11377,2546,4,2009.0,488,0.08
11378,2965,2,,296,0.08
11379,760,13,2010.0,407,0.02
11380,4409,15,1996.0,17,0.05
11381,2054,23,1998.0,13,0.0
11382,7251,16,2009.0,21,0.04
11383,2863,19,2005.0,525,0.07
11384,3625,18,2015.0,347,0.0
11385,7989,15,1996.0,177,0.05
11386,7465,2,2013.0,493,0.0
11387,4765,2,2013.0,448,0.0
11388,9449,4,2009.0,112,0.08
11389,4452,16,2009.0,275,0.0
11390,10068,13,2008.0,138,0.0
11391,3704,16,2002.0,53,0.04
11392,9391,4,2008.0,347,0.08
11393,5781,4,2009.0,347,0.0
11394,8772,19,2005.0,137,0.07
11395,2945,6,2004.0,138,0.06
11396,7305,19,2005.0,232,0.0
11397,4839,19,2009.0,20,0.0
11398,6489,7,2005.0,138,0.06
11399,4744,4,2011.0,347,0.0
11400,5508,13,2011.0,494,0.06
11401,4363,17,2008.0,446,0.0
11402,7258,6,2001.0,223,0.06
11403,9137,16,2006.0,461,0.04
11404,3576,4,2007.0,63,0.0
11405,6230,4,2009.0,525,0.08
11406,6785,26,2007.0,409,0.07
11407,6906,2,2013.0,347,0.0
11408,1733,19,2007.0,446,0.07
11409,4244,26,2012.0,347,0.0
11410,3075,16,2005.0,494,0.04
11411,11418,26,,359,0.0
11412,4273,26,2006.0,545,0.06
11413,8444,16,2004.0,446,0.04
11414,17,26,2010.0,21,0.06
11415,4120,4,2008.0,109,0.0
11416,4586,26,2008.0,275,0.0
11417,1507,19,2009.0,525,0.07
11418,10324,7,2004.0,525,0.06
11419,10611,19,2006.0,85,0.07
11420,8754,15,1998.0,263,0.0
11421,9464,7,2002.0,137,0.06
11422,7508,4,2007.0,275,0.0
11423,7167,4,2010.0,525,0.07
11424,1156,4,2009.0,525,0.05
11425,174,28,2013.0,109,0.03
11426,10429,18,2016.0,500,0.0
11427,9915,16,2006.0,232,0.01
11428,10395,28,2009.0,275,0.07
11429,7464,2,2013.0,493,0.0
11430,6830,16,2004.0,500,0.0
11431,2942,7,2002.0,138,0.06
11432,177,2,2014.0,286,0.0
11433,5232,4,2010.0,21,0.08
11434,1874,28,2011.0,275,0.08
11435,55,4,2010.0,120,0.0
11436,7389,26,2009.0,275,0.07
11437,6983,7,2002.0,486,0.06
11438,11201,26,2008.0,488,0.06
11439,9147,28,2011.0,7,0.0
11440,2133,4,2010.0,494,0.07
11441,4938,15,1994.0,165,0.0
11442,8750,15,1995.0,104,0.04
11443,3048,26,2006.0,525,0.06
11444,5265,28,2007.0,549,0.06
11445,8268,28,2009.0,430,0.07
11446,620,4,2008.0,109,0.07
11447,6320,17,2012.0,21,0.07
11448,10386,19,2009.0,347,0.0
11449,9900,29,2003.0,137,0.06
11450,8790,7,2002.0,494,0.06
11451,4741,4,2010.0,347,0.0
11452,7664,15,1998.0,246,0.04
11453,11276,4,2007.0,347,0.0
11454,7040,2,2014.0,347,0.03
11455,3159,15,1999.0,456,0.0
11456,4167,4,2010.0,52,0.0
11457,9859,2,,530,0.08
11458,4567,16,2009.0,275,0.0
11459,7492,4,2009.0,112,0.07
11460,9940,16,2001.0,525,0.04
11461,8913,16,2003.0,27,0.04
11462,1339,26,2009.0,378,0.07
11463,4626,26,2011.0,275,0.07
11464,845,21,1998.0,346,0.0
11465,806,7,2003.0,142,0.06
11466,11094,13,2015.0,66,0.0
11467,7643,28,2009.0,53,0.07
11468,10077,13,2010.0,138,0.01
11469,10446,4,2008.0,160,0.06
11470,4686,4,2010.0,176,0.06
11471,9906,15,1997.0,437,0.0
11472,7467,4,2008.0,500,0.07
11473,5005,28,2011.0,347,0.05
11474,1442,4,2011.0,88,0.03
11475,10680,19,2015.0,78,0.0
11476,10106,21,1996.0,446,0.0
11477,1132,10,1997.0,17,0.06
11478,5003,10,1998.0,333,0.06
11479,7618,19,2010.0,275,0.07
11480,10975,10,1998.0,372,0.06
11481,6520,10,1998.0,17,0.07
11482,10359,10,2002.0,21,0.06
11483,4281,10,1998.0,17,0.06
11484,10145,18,2015.0,362,0.02
11485,10340,13,2008.0,137,0.0
11486,8288,16,2004.0,6,0.04
11487,10900,13,2011.0,488,0.0
11488,5212,4,2008.0,120,0.07
11489,2709,28,2006.0,109,0.04
11490,7142,28,2014.0,55,0.06
11491,3955,7,2003.0,138,0.06
11492,4085,29,2003.0,4,0.06
11493,10228,7,2005.0,138,0.06
11494,10622,26,2008.0,326,0.08
11495,4856,4,2004.0,462,0.0
11496,9415,26,2011.0,347,0.0
11497,8883,4,2008.0,137,0.05
11498,3687,16,2000.0,275,0.04
11499,7246,16,2001.0,538,0.0
11500,111,17,2013.0,347,0.0
11501,4843,19,2011.0,20,0.0
11502,5532,17,2010.0,16,0.07
11503,4345,15,1999.0,509,0.04
11504,5903,29,2005.0,325,0.06
11505,11081,4,2010.0,112,0.05
11506,9918,6,2002.0,301,0.06
11507,8267,12,1995.0,437,0.0
11508,2258,28,2007.0,126,0.07
11509,1194,16,2010.0,21,0.04
11510,242,19,2012.0,20,0.0
11511,3001,6,2004.0,359,0.0
11512,6331,19,2009.0,456,0.07
11513,4620,4,2009.0,296,0.07
11514,2419,28,2014.0,347,0.01
11515,8652,13,2005.0,525,0.0
11516,3002,6,2004.0,359,0.0
11517,8428,3,2000.0,346,0.0
11518,8593,7,2005.0,347,0.06
11519,5017,2,2013.0,361,0.0
11520,3616,29,2003.0,255,0.06
11521,8433,13,2011.0,303,0.01
11522,5409,18,2016.0,328,0.02
